League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2011 playoffs	2011-04-21	20110421CHIIND	http://www.nba.com/games/20110421/CHIIND/boxscore.html	http://www.nba.com/games/20110421/CHIIND/gameinfo.html	Indianapolis Pacers	IND	Chicago Bulls	CHI	NULL	2011-04-22 09:46:02	2011-04-22 09:49:13
NBA	2011 playoffs	2011-04-21	20110421DALPOR	http://www.nba.com/games/20110421/DALPOR/boxscore.html	http://www.nba.com/games/20110421/DALPOR/gameinfo.html	Portland Trailblazers	POR	Dallas Maverics	DAL	NULL	2011-04-22 09:46:05	2011-04-22 09:52:09
NBA	2011 playoffs	2011-04-21	20110421MIAPHI	http://www.nba.com/games/20110421/MIAPHI/boxscore.html	http://www.nba.com/games/20110421/MIAPHI/gameinfo.html	Philadelphia 76ers	PHI	Miami Heat	MIA	NULL	2011-04-22 09:46:07	2011-04-22 09:49:22
NBA	2011 playoffs	2011-04-22	20110422BOSNYK	http://www.nba.com/games/20110422/BOSNYK/boxscore.html	http://www.nba.com/games/20110422/BOSNYK/gameinfo.html	New York Knicks	NYK	Boston Celtics	BOS	NULL	2011-04-23 17:47:42	2011-04-23 17:51:19
NBA	2011 playoffs	2011-04-22	20110422LALNOH	http://www.nba.com/games/20110422/LALNOH/boxscore.html	http://www.nba.com/games/20110422/LALNOH/gameinfo.html	New Orleans Hornets	NOH	Los Angeles Lakers	LAL	NULL	2011-04-23 17:47:46	2011-04-23 17:53:08
NBA	2011 playoffs	2011-04-22	20110422ORLATL	http://www.nba.com/games/20110422/ORLATL/boxscore.html	http://www.nba.com/games/20110422/ORLATL/gameinfo.html	Atlanta Hawks	ATL	Orlando Magic	ORL	NULL	2011-04-23 17:47:50	2011-04-23 17:59:47
NBA	2011 playoffs	2011-04-23	20110423CHIIND	http://www.nba.com/games/20110423/CHIIND/boxscore.html	http://www.nba.com/games/20110423/CHIIND/gameinfo.html	Indianapolis Pacers	IND	Chicago Bulls	CHI	NULL	2011-04-23 23:03:29	2011-04-23 23:06:26
NBA	2011 playoffs	2011-04-23	20110423DALPOR	http://www.nba.com/games/20110423/DALPOR/boxscore.html	http://www.nba.com/games/20110423/DALPOR/gameinfo.html	Portland Trailblazers	POR	Dallas Maverics	DAL	NULL	2011-04-23 23:03:33	2011-04-23 23:07:20
NBA	2011 playoffs	2011-04-23	20110423OKCDEN	http://www.nba.com/games/20110423/OKCDEN/boxscore.html	http://www.nba.com/games/20110423/OKCDEN/gameinfo.html	Denver Nuggets	DEN	Oklahoma City Thunder	OKC	NULL	2011-04-24 10:49:46	2011-04-24 10:50:09
NBA	2011 playoffs	2011-04-23	20110423SASMEM	http://www.nba.com/games/20110423/SASMEM/boxscore.html	http://www.nba.com/games/20110423/SASMEM/gameinfo.html	Memphis Grizzlies	MEM	San Antonio Spurs	SAS	NULL	2011-04-23 23:03:39	2011-04-23 23:07:36
NBA	2011 playoffs	2011-04-24	20110424BOSNYK	http://www.nba.com/games/20110424/BOSNYK/boxscore.html	http://www.nba.com/games/20110424/BOSNYK/gameinfo.html	New York Knicks	NYK	Boston Celtics	BOS	NULL	2011-04-24 22:16:36	2011-04-24 22:18:27
NBA	2011 playoffs	2011-04-24	20110424LALNOH	http://www.nba.com/games/20110424/LALNOH/boxscore.html	http://www.nba.com/games/20110424/LALNOH/gameinfo.html	New Orleans Hornets	NOH	Los Angeles Lakers	LAL	NULL	2011-04-25 12:03:32	2011-04-25 12:03:38
NBA	2011 playoffs	2011-04-24	20110424MIAPHI	http://www.nba.com/games/20110424/MIAPHI/boxscore.html	http://www.nba.com/games/20110424/MIAPHI/gameinfo.html	Philadelphia 76ers	PHI	Miami Heat	MIA	NULL	2011-04-24 22:16:41	2011-04-24 22:19:17
NBA	2011 playoffs	2011-04-24	20110424ORLATL	http://www.nba.com/games/20110424/ORLATL/boxscore.html	http://www.nba.com/games/20110424/ORLATL/gameinfo.html	Atlanta Hawks	ATL	Orlando Magic	ORL	NULL	2011-04-24 22:16:45	2011-04-24 22:21:56
NBA	2011 playoffs	2011-04-25	20110425OKCDEN	http://www.nba.com/games/20110425/OKCDEN/boxscore.html	http://www.nba.com/games/20110425/OKCDEN/gameinfo.html	Denver Nuggets	DEN	Oklahoma City Thunder	OKC	NULL	2011-04-26 17:03:21	2011-04-26 17:03:32
NBA	2011 playoffs	2011-04-25	20110425PORDAL	http://www.nba.com/games/20110425/PORDAL/boxscore.html	http://www.nba.com/games/20110425/PORDAL/gameinfo.html	Dallas Maverics	DAL	Portland Trailblazers	POR	NULL	2011-04-25 23:16:48	2011-04-25 23:21:25
NBA	2011 playoffs	2011-04-25	20110425SASMEM	http://www.nba.com/games/20110425/SASMEM/boxscore.html	http://www.nba.com/games/20110425/SASMEM/gameinfo.html	Memphis Grizzlies	MEM	San Antonio Spurs	SAS	NULL	2011-04-25 23:17:55	2011-04-25 23:23:16
NBA	2011 playoffs	2011-04-26	20110426ATLORL	http://www.nba.com/games/20110426/ATLORL/boxscore.html	http://www.nba.com/games/20110426/ATLORL/gameinfo.html	Orlando Magic	ORL	Atlanta Hawks	ATL	NULL	2011-04-26 23:15:07	2011-04-26 23:37:49
NBA	2011 playoffs	2011-04-26	20110426INDCHI	http://www.nba.com/games/20110426/INDCHI/boxscore.html	http://www.nba.com/games/20110426/INDCHI/gameinfo.html	Chicago Bulls	CHI	Indianapolis Pacers	IND	NULL	2011-04-26 23:15:11	2011-04-26 23:38:57
